id,type,name,discipline,builderEligible,interfaces,attributes
hunt-trail-wide-v2-29,Wheel,"Hunt Trail Wide V2 29""",multi,TRUE,"{""position"":""SET"",""diameter"":""29"",""axle_standard"":""TA_15_110"",""brake_interface"":""DISC_6BOLT"",""freehub"":""MICROSPLINE""}","{""category"":""TRAIL"",""material"":""ALUMINUM"",""wheel_size"":""29"",""internal_width"":30,""tubeless_ready"":true,""weight"":1820,""price"":439}"
hunt-enduro-wide-v2-29,Wheel,"Hunt Enduro Wide V2 29""",multi,TRUE,"{""position"":""SET"",""diameter"":""29"",""axle_standard"":""TA_15_110"",""brake_interface"":""DISC_6BOLT"",""freehub"":""MICROSPLINE""}","{""category"":""ENDURO"",""material"":""ALUMINUM"",""wheel_size"":""29"",""internal_width"":35,""tubeless_ready"":true,""weight"":1950,""price"":479}"
spank-spike-race-33-29,Wheel,"Spank Spike Race 33 29""",multi,TRUE,"{""position"":""SET"",""diameter"":""29"",""axle_standard"":""TA_15_110"",""brake_interface"":""DISC_6BOLT"",""freehub"":""MICROSPLINE""}","{""category"":""ENDURO"",""material"":""ALUMINUM"",""wheel_size"":""29"",""internal_width"":33,""tubeless_ready"":true,""weight"":2100,""price"":650}"
race-face-aeffect-r-29,Wheel,"Race Face Aeffect R 29""",multi,TRUE,"{""position"":""SET"",""diameter"":""29"",""axle_standard"":""TA_15_110"",""brake_interface"":""DISC_6BOLT"",""freehub"":""MICROSPLINE""}","{""category"":""TRAIL"",""material"":""ALUMINUM"",""wheel_size"":""29"",""internal_width"":30,""tubeless_ready"":true,""weight"":2050,""price"":500}"
hunt-adventure-sport,Wheel,Hunt Adventure Sport,gravel,TRUE,"{""position"": ""SET"", ""diameter"": ""700c"", ""axle_standard"": ""TA_12_100"", ""brake_interface"": ""DISC_CENTERLOCK"", ""freehub"": ""HG_11""}","{""category"": ""GRAVEL"", ""material"": ""ALUMINUM"", ""rim_depth"": 22, ""internal_width"": 24, ""tubeless_ready"": true, ""weight"": 1780, ""price"": 399}"
fulcrum-rapid-red-5-db,Wheel,Fulcrum Rapid Red 5 DB,gravel,TRUE,"{""position"": ""SET"", ""diameter"": ""700c"", ""axle_standard"": ""TA_12_100"", ""brake_interface"": ""DISC_CENTERLOCK"", ""freehub"": ""HG_11""}","{""category"": ""GRAVEL"", ""material"": ""ALUMINUM"", ""rim_depth"": 24, ""internal_width"": 21, ""tubeless_ready"": true, ""weight"": 1825, ""price"": 400}"
shimano-cues-linkglide-cs-lg700-11-50t,Cassette,Shimano CUES Linkglide CS-LG700 11-50t,multi,TRUE,"{""freehub_mount"":""Shimano HG"",""speeds"":11}","{""range"":""11-50t"",""cog_list"":[11,13,15,17,20,23,26,30,36,43,50],""weight"":609}"
campagnolo-super-record-wireless-10-29t,Cassette,Campagnolo Super Record Wireless 10-29t,multi,TRUE,"{""freehub_mount"":""Campagnolo N3W"",""speeds"":12}","{""range"":""10-29t"",""cog_list"":[10,11,12,13,14,15,16,18,20,23,26,29],""weight"":210}"
campagnolo-ekar-gt-10-48t,Cassette,Campagnolo Ekar GT 10-48t,multi,TRUE,"{""freehub_mount"":""Campagnolo N3W"",""speeds"":13}","{""range"":""10-48t"",""cog_list"":[10,11,12,13,14,16,18,21,25,30,36,42,48],""weight"":435}"
campagnolo-ekar-ekar-gt-9-42t,Cassette,Campagnolo Ekar / Ekar GT 9-42t,multi,TRUE,"{""freehub_mount"":""Campagnolo N3W"",""speeds"":13}","{""range"":""9-42t"",""cog_list"":[9,10,11,12,13,14,16,18,21,25,30,36,42],""weight"":390}"
campagnolo-ekar-9-36t,Cassette,Campagnolo Ekar 9-36t,multi,TRUE,"{""freehub_mount"":""Campagnolo N3W"",""speeds"":13}","{""range"":""9-36t"",""cog_list"":[9,10,11,12,13,14,16,18,20,23,27,31,36],""weight"":340}"
sram-apex-axs-cassette-10-28,Cassette,SRAM Apex Cassette 10-28,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-28"",""weight"":250}"
sram-apex-axs-cassette-10-36,Cassette,SRAM Apex Cassette 10-36,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-36"",""weight"":250}"
shimano-r8000-cassette-11-28,Cassette,Shimano Ultegra R8000 Cassette 11-28,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-28"",""weight"":250}"
shimano-r7000-cassette-11-28,Cassette,Shimano 105 R7000 Cassette 11-28,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-28"",""weight"":250}"
shimano-r7000-cassette-11-30,Cassette,Shimano 105 R7000 Cassette 11-30,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-30"",""weight"":250}"
shimano-r7000-cassette-11-32,Cassette,Shimano 105 R7000 Cassette 11-32,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-32"",""weight"":250}"
shimano-r7000-cassette-11-34,Cassette,Shimano 105 R7000 Cassette 11-34,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-34"",""weight"":250}"
shimano-r7100-cassette-11-30,Cassette,Shimano 105 Di2 R7100 Cassette 11-30,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":12,""range"":""11-30"",""weight"":250}"
shimano-r8000-cassette-11-30,Cassette,Shimano Ultegra R8000 Cassette 11-30,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-30"",""weight"":250}"
shimano-r8000-cassette-11-32,Cassette,Shimano Ultegra R8000 Cassette 11-32,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-32"",""weight"":250}"
shimano-r8000-cassette-11-34,Cassette,Shimano Ultegra R8000 Cassette 11-34,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-34"",""weight"":250}"
shimano-r8100-cassette-11-30,Cassette,Shimano Ultegra Di2 R8100 Cassette 11-30,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":12,""range"":""11-30"",""weight"":250}"
shimano-r8100-cassette-11-34,Cassette,Shimano Ultegra Di2 R8100 Cassette 11-34,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":12,""range"":""11-34"",""weight"":250}"
shimano-r9100-cassette-11-28,Cassette,Shimano Dura-Ace R9100 Cassette 11-28,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-28"",""weight"":250}"
shimano-r9100-cassette-11-30,Cassette,Shimano Dura-Ace R9100 Cassette 11-30,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-30"",""weight"":250}"
shimano-r9100-cassette-11-32,Cassette,Shimano Dura-Ace R9100 Cassette 11-32,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-32"",""weight"":250}"
shimano-r9100-cassette-11-34,Cassette,Shimano Dura-Ace R9100 Cassette 11-34,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":11,""range"":""11-34"",""weight"":250}"
shimano-r9200-cassette-11-30,Cassette,Shimano Dura-Ace Di2 R9200 Cassette 11-30,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":12,""range"":""11-30"",""weight"":250}"
shimano-r9200-cassette-11-34,Cassette,Shimano Dura-Ace Di2 R9200 Cassette 11-34,multi,TRUE,"{""freehub"":""Shimano_HG_L2""}","{""speeds"":12,""range"":""11-34"",""weight"":250}"
sram-apex-axs-cassette-10-30,Cassette,SRAM Apex Cassette 10-30,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-30"",""weight"":250}"
sram-apex-axs-cassette-10-33,Cassette,SRAM Apex Cassette 10-33,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-33"",""weight"":250}"
sram-rival-axs-cassette-10-28,Cassette,SRAM Rival Cassette 10-28,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-28"",""weight"":250}"
sram-rival-axs-cassette-10-30,Cassette,SRAM Rival Cassette 10-30,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-30"",""weight"":250}"
sram-rival-axs-cassette-10-33,Cassette,SRAM Rival Cassette 10-33,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-33"",""weight"":250}"
sram-rival-axs-cassette-10-36,Cassette,SRAM Rival Cassette 10-36,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-36"",""weight"":250}"
sram-rival-axs-cassette-10-44,Cassette,SRAM Rival Cassette 10-44,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-44"",""weight"":250}"
sram-force-axs-cassette-10-28,Cassette,SRAM Force Cassette 10-28,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-28"",""weight"":250}"
sram-force-axs-cassette-10-30,Cassette,SRAM Force Cassette 10-30,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-30"",""weight"":250}"
sram-force-axs-cassette-10-33,Cassette,SRAM Force Cassette 10-33,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-33"",""weight"":250}"
sram-force-axs-cassette-10-36,Cassette,SRAM Force Cassette 10-36,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-36"",""weight"":250}"
sram-force-axs-cassette-10-44,Cassette,SRAM Force Cassette 10-44,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-44"",""weight"":250}"
sram-red-axs-cassette-10-28,Cassette,SRAM Red Cassette 10-28,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-28"",""weight"":250}"
sram-red-axs-cassette-10-30,Cassette,SRAM Red Cassette 10-30,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-30"",""weight"":250}"
sram-red-axs-cassette-10-33,Cassette,SRAM Red Cassette 10-33,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-33"",""weight"":250}"
sram-red-axs-cassette-10-36,Cassette,SRAM Red Cassette 10-36,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-36"",""weight"":250}"
sram-red-axs-cassette-10-44,Cassette,SRAM Red Cassette 10-44,multi,TRUE,"{""freehub"":""SRAM_XDR""}","{""speeds"":12,""range"":""10-44"",""weight"":250}"
shimano-m6100-cassette-10-51,Cassette,Shimano Deore M6100 Cassette 10-51,multi,TRUE,"{""freehub"":""Shimano_MicroSpline""}","{""speeds"":12,""range"":""10-51"",""weight"":450}"
shimano-m6100-cassette-10-45,Cassette,Shimano Deore M6100 Cassette 10-45,multi,TRUE,"{""freehub"":""Shimano_MicroSpline""}","{""speeds"":12,""range"":""10-45"",""weight"":450}"
shimano-m7100-cassette-10-51,Cassette,Shimano SLX M7100 Cassette 10-51,multi,TRUE,"{""freehub"":""Shimano_MicroSpline""}","{""speeds"":12,""range"":""10-51"",""weight"":450}"
shimano-m7100-cassette-10-45,Cassette,Shimano SLX M7100 Cassette 10-45,multi,TRUE,"{""freehub"":""Shimano_MicroSpline""}","{""speeds"":12,""range"":""10-45"",""weight"":450}"
shimano-m8100-cassette-10-51,Cassette,Shimano XT M8100 Cassette 10-51,multi,TRUE,"{""freehub"":""Shimano_MicroSpline""}","{""speeds"":12,""range"":""10-51"",""weight"":450}"
shimano-m8100-cassette-10-45,Cassette,Shimano XT M8100 Cassette 10-45,multi,TRUE,"{""freehub"":""Shimano_MicroSpline""}","{""speeds"":12,""range"":""10-45"",""weight"":450}"
shimano-m9100-cassette-10-51,Cassette,Shimano XTR M9100 Cassette 10-51,multi,TRUE,"{""freehub"":""Shimano_MicroSpline""}","{""speeds"":12,""range"":""10-51"",""weight"":450}"
shimano-m9100-cassette-10-45,Cassette,Shimano XTR M9100 Cassette 10-45,multi,TRUE,"{""freehub"":""Shimano_MicroSpline""}","{""speeds"":12,""range"":""10-45"",""weight"":450}"
sram-sx-eagle-cassette-11-50,Cassette,SRAM SX Eagle Cassette 11-50,multi,TRUE,"{""freehub"": ""SRAM_XD""}","{""speeds"":12,""range"":""11-50"",""weight"":450}"
sram-nx-eagle-cassette-11-50,Cassette,SRAM NX Eagle Cassette 11-50,multi,TRUE,"{""freehub"": ""SRAM_XD""}","{""speeds"":12,""range"":""11-50"",""weight"":450}"
sram-gx-eagle-cassette-10-52,Cassette,SRAM GX Eagle Cassette 10-52,multi,TRUE,"{""freehub"":""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""weight"":450}"
sram-x01-eagle-cassette-10-52,Cassette,SRAM X01 Eagle Cassette 10-52,multi,TRUE,"{""freehub"":""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""weight"":450}"
sram-xx1-eagle-cassette-10-52,Cassette,SRAM XX1 Eagle Cassette 10-52,multi,TRUE,"{""freehub"":""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""weight"":450}"
sram-gx-transmission-cassette,Cassette,SRAM GX Eagle Transmission Cassette 10-52t,multi,TRUE,"{""freehub"":""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""weight"":380}"
sram-x0-transmission-cassette,Cassette,SRAM X0 Eagle Transmission Cassette 10-52t,multi,TRUE,"{""freehub"":""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""weight"":380}"
sram-xx-transmission-cassette,Cassette,SRAM XX Eagle Transmission Cassette 10-52t,multi,TRUE,"{""freehub"":""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""weight"":380}"
sram-xx-sl-transmission-cassette,Cassette,SRAM XX SL Eagle Transmission Cassette 10-52t,multi,TRUE,"{""freehub"":""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""weight"":380}"
sram-red-xg-1290-12sp-10-28,Cassette,SRAM Red XG-1290 12sp 10-28,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-28"",""freehub_standard"":""XDR"",""weight"":180,""price"":385}"
sram-red-xg-1290-12sp-10-30,Cassette,SRAM Red XG-1290 12sp 10-30,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-30"",""freehub_standard"":""XDR"",""weight"":185,""price"":385}"
sram-red-xg-1290-12sp-10-33,Cassette,SRAM Red XG-1290 12sp 10-33,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-33"",""freehub_standard"":""XDR"",""weight"":211,""price"":385}"
sram-red-xg-1290-12sp-10-36,Cassette,SRAM Red XG-1290 12sp 10-36,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-36"",""freehub_standard"":""XDR"",""weight"":236,""price"":385}"
sram-force-xg-1270-12sp-10-28,Cassette,SRAM Force XG-1270 12sp 10-28,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-28"",""freehub_standard"":""XDR"",""weight"":211,""price"":195}"
sram-force-xg-1270-12sp-10-30,Cassette,SRAM Force XG-1270 12sp 10-30,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-30"",""freehub_standard"":""XDR"",""weight"":221,""price"":195}"
sram-force-xg-1270-12sp-10-33,Cassette,SRAM Force XG-1270 12sp 10-33,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-33"",""freehub_standard"":""XDR"",""weight"":247,""price"":195}"
sram-force-xg-1270-12sp-10-36,Cassette,SRAM Force XG-1270 12sp 10-36,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-36"",""freehub_standard"":""XDR"",""weight"":272,""price"":195}"
sram-rival-xg-1250-12sp-10-30,Cassette,SRAM Rival XG-1250 12sp 10-30,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-30"",""freehub_standard"":""XDR"",""weight"":256,""price"":125}"
sram-rival-xg-1250-12sp-10-33,Cassette,SRAM Rival XG-1250 12sp 10-33,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-33"",""freehub_standard"":""XDR"",""weight"":282,""price"":125}"
sram-rival-xg-1250-12sp-10-36,Cassette,SRAM Rival XG-1250 12sp 10-36,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XDR"", ""freehub"": ""SRAM_XDR""}","{""speeds"":12,""range"":""10-36"",""freehub_standard"":""XDR"",""weight"":307,""price"":125}"
shimano-dura-ace-r9200-12sp-11-30,Cassette,Shimano Dura-Ace R9200 12sp 11-30,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""HG_12"", ""freehub"": ""Shimano_HG""}","{""speeds"":12,""range"":""11-30"",""freehub_standard"":""HG_12"",""weight"":219,""price"":299}"
shimano-dura-ace-r9200-12sp-11-34,Cassette,Shimano Dura-Ace R9200 12sp 11-34,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""HG_12"", ""freehub"": ""Shimano_HG""}","{""speeds"":12,""range"":""11-34"",""freehub_standard"":""HG_12"",""weight"":243,""price"":299}"
shimano-ultegra-r8100-12sp-11-30,Cassette,Shimano Ultegra R8100 12sp 11-30,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""HG_12"", ""freehub"": ""Shimano_HG""}","{""speeds"":12,""range"":""11-30"",""freehub_standard"":""HG_12"",""weight"":267,""price"":139}"
shimano-ultegra-r8100-12sp-11-34,Cassette,Shimano Ultegra R8100 12sp 11-34,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""HG_12"", ""freehub"": ""Shimano_HG""}","{""speeds"":12,""range"":""11-34"",""freehub_standard"":""HG_12"",""weight"":293,""price"":139}"
shimano-105-r7100-12sp-11-30,Cassette,Shimano 105 R7100 12sp 11-30,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""HG_12"", ""freehub"": ""Shimano_HG""}","{""speeds"":12,""range"":""11-30"",""freehub_standard"":""HG_12"",""weight"":333,""price"":80}"
sram-xx-eagle-xg-1299-12sp-10-52,Cassette,SRAM XX Eagle XG-1299 12sp 10-52,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XD"", ""freehub"": ""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""freehub_standard"":""XD"",""weight"":355,""price"":599}"
sram-x0-eagle-xg-1295-12sp-10-52,Cassette,SRAM X0 Eagle XG-1295 12sp 10-52,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XD"", ""freehub"": ""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""freehub_standard"":""XD"",""weight"":363,""price"":399}"
sram-gx-eagle-xg-1275-12sp-10-52,Cassette,SRAM GX Eagle XG-1275 12sp 10-52,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XD"", ""freehub"": ""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""freehub_standard"":""XD"",""weight"":454,""price"":159}"
sram-xx-eagle-t-type-12sp-10-50,Cassette,SRAM XX Eagle T-Type 12sp 10-50,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XD"", ""freehub"": ""SRAM_XD""}","{""speeds"":12,""range"":""10-50"",""freehub_standard"":""XD"",""weight"":310,""price"":599}"
sram-xx-eagle-t-type-12sp-10-52,Cassette,SRAM XX Eagle T-Type 12sp 10-52,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XD"", ""freehub"": ""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""freehub_standard"":""XD"",""weight"":355,""price"":599}"
sram-x0-eagle-t-type-12sp-10-52,Cassette,SRAM X0 Eagle T-Type 12sp 10-52,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""XD"", ""freehub"": ""SRAM_XD""}","{""speeds"":12,""range"":""10-52"",""freehub_standard"":""XD"",""weight"":363,""price"":399}"
shimano-xtr-m9100-12sp-10-51,Cassette,Shimano XTR M9100 12sp 10-51,multi,TRUE,"{""speeds"": 12, ""freehub_standard"": ""MICROSPLINE"", ""freehub"": ""Shimano_Microspline""}","{""speeds"":12,""range"":""10-51"",""freehub_standard"":""MICROSPLINE"",""weight"":349,""price"":369}"
sram-apex-1-dub,Crankset,SRAM Apex 1 DUB Crankset 40t,multi,TRUE,"{""bb_interface"":""DUB_28.99mm"",""chainring_mount"":""Direct Mount"",""speeds"":12,""spindle_type"":""DUB""}","{""brand"":""SRAM"",""teeth"":""40"",""weight_g"":610,""arm_length"":172.5}"
sram-rival-axs-dub,Crankset,SRAM Rival DUB Crankset 48/35,multi,TRUE,"{""bb_interface"":""DUB_28.99mm"",""chainring_mount"":""Direct Mount"",""speeds"":12}","{""brand"":""SRAM"",""teeth"":""48/35"",""weight_g"":695,""arm_length"":172.5}"
shimano-r7100-crank-53-39,Crankset,Shimano 105 Di2 R7100 Crankset 53/39,multi,TRUE,"{""spindle"":""Hollowtech_II_24mm"",""pedal"":""9/16""}","{""speeds"":12,""teeth"":""53/39"",""weight"":700}"
shimano-r7100-crank-54-40,Crankset,Shimano 105 Di2 R7100 Crankset 54/40,multi,TRUE,"{""spindle"":""Hollowtech_II_24mm"",""pedal"":""9/16""}","{""speeds"":12,""teeth"":""54/40"",""weight"":700}"
shimano-r8000-crank-50-34,Crankset,Shimano Ultegra R8000 Crankset 50/34,multi,TRUE,"{""spindle"":""Hollowtech_II_24mm"",""pedal"":""9/16""}","{""speeds"":11,""teeth"":""50/34"",""weight"":700}"
shimano-r8000-crank-52-36,Crankset,Shimano Ultegra R8000 Crankset 52/36,multi,TRUE,"{""spindle"":""Hollowtech_II_24mm"",""pedal"":""9/16""}","{""speeds"":11,""teeth"":""52/36"",""weight"":700}"
shimano-r8000-crank-53-39,Crankset,Shimano Ultegra R8000 Crankset 53/39,multi,TRUE,"{""spindle"":""Hollowtech_II_24mm"",""pedal"":""9/16""}","{""speeds"":11,""teeth"":""53/39"",""weight"":700}"
sram-apex-axs-crank-48-35,Crankset,SRAM Apex Crankset 48/35,multi,TRUE,"{""spindle"":""DUB_28.99mm"",""pedal"":""9/16""}","{""speeds"":12,""teeth"":""48/35"",""weight"":700}"
sram-apex-axs-crank-50-37,Crankset,SRAM Apex Crankset 50/37,multi,TRUE,"{""spindle"":""DUB_28.99mm"",""pedal"":""9/16""}","{""speeds"":12,""teeth"":""50/37"",""weight"":700}"
sram-apex-axs-crank-40,Crankset,SRAM Apex Crankset 40t,multi,TRUE,"{""spindle"":""DUB_28.99mm"",""pedal"":""9/16""}","{""speeds"":12,""teeth"":""40t"",""weight"":700}"
sram-apex-axs-crank-42,Crankset,SRAM Apex Crankset 42t,multi,TRUE,"{""spindle"":""DUB_28.99mm"",""pedal"":""9/16""}","{""speeds"":12,""teeth"":""42t"",""weight"":700}"
sram-apex-axs-crank-44,Crankset,SRAM Apex Crankset 44t,multi,TRUE,"{""spindle"":""DUB_28.99mm"",""pedal"":""9/16""}","{""speeds"":12,""teeth"":""44t"",""weight"":700}"
